2014-11-17,129244,170880,69687200
2014-11-14,214082,104760,43896000
2014-11-13,35708,24750,19316200
2014-11-12,8516,5780,4183600
2014-11-11,5046,4524,3985000
2014-11-10,3706,5014,4828000
2014-11-07,7810,3304,5062000
2014-11-06,3824,8102,5155600
2014-11-05,4528,3420,5860700
2014-11-04,17814,6800,9165000
2014-11-03,2958,3046,7470800
2014-10-31,6146,4264,5973500
2014-10-30,1646,2564,5599900
2014-10-29,2312,4692,5266200
2014-10-28,2670,2908,4986500
2014-10-27,11666,8996,6197800
2014-10-24,7384,5294,4067600
2014-10-23,6908,2426,6336200
2014-10-22,6144,4046,6621100
2014-10-21,13716,14486,5623400
2014-10-20,13450,5530,6407600
2014-10-17,16406,16336,10908400
2014-10-16,19500,12570,19830400
2014-10-15,22868,20934,9336800
2014-10-14,11714,8000,7459800
2014-10-13,9584,7230,8844000
2014-10-10,25200,9644,7434800
2014-10-09,12710,7290,5984700
2014-10-08,9596,9408,5939100
2014-10-07,4022,7942,3235600
2014-10-06,2098,5586,3610600
2014-10-03,5034,11882,3731600
2014-10-02,8170,16262,6427500
2014-10-01,5232,2814,4792500
2014-09-30,4242,2262,4417400
2014-09-29,4882,2066,4042600
2014-09-26,5584,1410,3547400
2014-09-25,3778,3020,4456200
2014-09-24,9938,3214,4151200
2014-09-23,3576,7058,3094300
2014-09-22,5670,11138,3055700
2014-09-19,2470,2326,3000300
2014-09-18,1060,1340,2931400
2014-09-17,2532,2380,2733600
2014-09-16,4606,2988,3818400
2014-09-15,3620,9180,2855500
2014-09-12,12404,10486,2443700
2014-09-11,24174,1438,2966100
2014-09-10,26194,15462,3023700
2014-09-09,3278,4490,2620400
2014-09-08,2118,14026,2387400
2014-09-05,2116,5750,2530400
2014-09-04,6068,12002,3524200
2014-09-03,4742,1450,4182600
2014-09-02,5534,9610,3854600
2014-08-29,4876,1608,2845900
2014-08-28,19732,11534,2293400
2014-08-27,1746,6388,2716700
2014-08-26,20876,10080,3635100
2014-08-25,1160,702,2992200
2014-08-22,1308,1556,2624900
2014-08-21,1214,1272,3147000
2014-08-20,1582,2554,2689300
2014-08-19,2594,7506,3720300
2014-08-18,4200,8136,2962500
2014-08-15,4846,3132,3178600
2014-08-14,1776,15332,3192900
2014-08-13,1206,2270,1627100
2014-08-12,3878,628,1892300
2014-08-11,2788,1538,2218300
2014-08-08,2834,1676,2727600
2014-08-07,8562,2240,3508900
2014-08-06,2726,2248,2969000
2014-08-05,3602,4192,5273900
2014-08-04,4694,2692,5258500
2014-08-01,15020,7228,4142300
2014-07-31,8414,4510,5129700
2014-07-30,6114,5252,4054800
2014-07-29,2328,2390,2914500
2014-07-28,1980,2366,1931000
2014-07-25,5250,19666,2413600
2014-07-24,2106,2674,2666400
2014-07-23,4396,5982,2797800
2014-07-22,3646,2122,3317700
2014-07-21,9636,4334,4230200
2014-07-18,19792,14538,3736600
2014-07-17,24394,12710,4950900
2014-07-16,30976,30406,5678700
2014-07-15,11180,14334,4193200
2014-07-14,7168,8076,3190200
2014-07-11,5806,2974,2845100
2014-07-10,3884,1738,2942500
2014-07-09,4838,1226,2497700
2014-07-08,8740,4136,3649100
2014-07-07,2384,2112,2297400
2014-07-03,10960,1508,1880500
2014-07-02,5018,1206,3658000
2014-07-01,16364,6480,3517800
2014-06-30,3452,936,2573000
2014-06-27,4136,938,3588600
2014-06-26,28308,2906,2802400
2014-06-25,18314,5644,4116500
2014-06-24,4738,6088,3616100
2014-06-23,3170,3550,4269000
2014-06-20,12682,3586,4315800
2014-06-19,33764,4084,2750300
2014-06-18,3262,1386,2744900
2014-06-17,1598,1658,2310400
2014-06-16,1422,1578,1670600
2014-06-13,2226,2620,2162800
2014-06-12,1702,1288,3222600
2014-06-11,1844,2204,2192800
2014-06-10,2812,1536,2209900
2014-06-09,3862,2656,2673900
2014-06-06,8204,3050,3397200
2014-06-05,6030,976,4076400
2014-06-04,31954,15172,5324500
2014-06-03,2224,958,3359200
2014-06-02,6542,1594,2465900
2014-05-30,3876,2320,3196300
2014-05-29,6814,1654,4581900
2014-05-28,1364,2146,3083300
2014-05-27,4670,2214,2400400
2014-05-23,2290,3262,2534700
2014-05-22,3180,4220,2712200
2014-05-21,3470,2100,2491200
2014-05-20,1958,2566,3004700
2014-05-19,1926,15110,2606000
2014-05-16,2384,4964,2658300
2014-05-15,7898,8328,4643700
2014-05-14,8662,4020,4359400
2014-05-13,7760,3232,3719800
2014-05-12,3142,2406,3527800
2014-05-09,38462,25414,6043600
2014-05-08,33914,10932,3711400
2014-05-07,43702,15636,5553600
2014-05-06,6070,2428,4258100
2014-05-05,6716,1626,3370300
2014-05-02,5944,3710,3526000
2014-05-01,2962,3072,3569300
2014-04-30,6096,3036,4677000
2014-04-29,3248,14746,4281800
2014-04-28,14010,10254,3036000
2014-04-25,5210,3898,3087700
2014-04-24,9808,8654,4453800
2014-04-23,16076,7802,4154200
2014-04-22,7820,8950,7135300
2014-04-21,10818,6146,6756700
2014-04-17,38948,9226,9855400
2014-04-16,37056,20190,3574100
2014-04-15,18034,2812,3705300
2014-04-14,9126,3716,3284200
2014-04-11,14030,5398,3491200
2014-04-10,3110,4418,2327800
2014-04-09,2790,7430,2751000
2014-04-08,9680,5846,3722300
2014-04-07,5602,2892,3730700
2014-04-04,8928,3586,2600100
2014-04-03,29424,17658,2809700
2014-04-02,1508,708,2455300
2014-04-01,11282,2772,3133700
2014-03-31,3478,2004,3026200
2014-03-28,8482,4986,4963600
2014-03-27,2504,2182,3868200
2014-03-26,2946,1524,4225000
2014-03-25,3850,1414,3911900
2014-03-24,3352,2848,2686100
2014-03-21,18726,6718,6476000
2014-03-20,5286,3134,4258300
2014-03-19,1438,2122,3383900
2014-03-18,11048,4138,4803400
2014-03-17,15326,7236,2725800
2014-03-14,9236,4240,2283300
2014-03-13,3880,2098,3316500
2014-03-12,12404,2708,3534400
2014-03-11,2568,6500,2825600
2014-03-10,1300,6764,2193700
2014-03-07,17876,2812,2744600
2014-03-06,23570,14644,3822800
2014-03-05,2168,1988,2954700
2014-03-04,11032,6616,2472200
2014-03-03,15238,5550,3843800
2014-02-28,5388,1614,3650100
2014-02-27,10034,3524,2292200
2014-02-26,32706,1900,2915100
2014-02-25,9068,2748,3633000
2014-02-24,14242,16920,6327200
2014-02-21,10526,5620,3339400
2014-02-20,8648,7440,3665800
2014-02-19,31686,5570,4528300
2014-02-18,12120,2576,4631800
2014-02-14,72636,7556,5073600
2014-02-13,7748,1322,6418700
2014-02-12,26078,14448,6888600
2014-02-11,53544,8520,6015500
2014-02-10,6176,3852,4334500
2014-02-07,67444,9204,7905500
2014-02-06,25942,3306,6248200
2014-02-05,6046,4776,5566700
2014-02-04,25864,5960,4873500
2014-02-03,8632,7064,5276400
